|Act_cost|ajuste_necessario|Amostra|Amostra_2|Amostra_inicial|Amostra_inicial_2|ano_fab|ano_modelo|batente_max_ti|batente_min_ti|batente_min_ti_original|canal|Carprice|chave|classe_bonus|classif_corr_comer|cod_corr|Cod_End|Commission|CONT|Core Otimization Increase|Core Premium Increase|desc_config|Empresa|FABRICA|Flag_Hilux|flag_idade_ult_rns|Flag_Otimizacao|flag_piores|flag_saneamento|flag_saneamento_Premio_IC|Flag_valida_elast|fx_ir_12m|fx_qtd_12m|Gastos Totais|GBM_mercado|Grupo_veiculo_new|idade|idade_ult_RNS|Incremento_Estratégia|Incremento_Estratégia_com_batente|is_casco|is_casco_ofer|is_dmoral|is_rcdc|is_rcdm|LB|Liberty|MD_capac|MD_capacidade|MD_categoria|MD_comb|MD_config|MD_est_civil|MD_fator_ajuste|MD_franquia|MD_idade|MD_idade_veic|MD_menor26|MD_modalidade|MD_peso_faixa|MD_peso_pot|MD_pot_faixa|MD_qtd_assis_cpf|MD_sexo|MD_sin_5a_cas|MD_sin_5a_rcdm|MD_Subzona|MD_tempo_casa_2|MD_tipo_pessoa|MD_tipo_renov|MD_uso_comer|MD_uso_veic|Mercado_Mediana|nend|per_com|premio_anterior|Pr_Garantida_TI|premio_creserva|premio_demais_cob|Premio_estrategia|Premio_IC_100|Premio_maximo_sistema|Premio_minimo_sistema|Premio_oferecido_com_batente|Premio_oferecido_com_batente_inicial|Premio_oferecido_com_batente_sistema|premio_vidros|produto|Profile ID|qtd_assis_cpf|Relative Core Optimization Increase|Relative Core Premium Increase|Renovacao_ant|Risco_AS_mod|RISCO_CASCO_MOD|Risco_creserva|Risco_DC_mod|Risco_demais_cob|Risco_DM_mod|Risco_DMO_mod|Risco_PP_mod|Risco_PT_mod|Risco_RF_mod|Risco_vidros|RNS_Casco_calc|RNS_idade_Colisao_Integral|RNS_idade_Ind_parcial|RNS_idade_RF|RNS_idade_total|RNS_Qtd_Colisao_Integral|RNS_Qtd_Ind_parcial|RNS_qtd_ind_parcial_v2|RNS_qtd_RNS_20anos|RNS_qtd_total|RNS_rcf_calc|RNS_TOTAL|TARIFA|Taxa Prêmio/IS|TIPO_RENOV|UB|UF|Uniforme|valid|valida_sistema_elast_max|valida_sistema_elast_min|vigencia|premio|classe_bonus_bin|MD_sexo_bin|MD_sexo_2bin|fx_ir_12m_bin|MD_comb_bin|canal_bin|per_com_bin|idade_ult_RNS_bin|UF_bin|md_tipo_renov_ant_bin|MD_tipo_renov_bin|Cod_End_bin|MD_capac_bin|fator_ajuste_bin|canal_bin_Corretor_Mais|canal_bin_Demais|Cod_End_bin_13509|Cod_End_bin_Demais|fator_ajuste_bin_f_101_120|fator_ajuste_bin_f_80_101|per_com_bin_p_10_35|per_com_bin_p_1_10|classe_bonus_bin_00|classe_bonus_bin_Demais|UF_bin_AL_CE_RS|UF_bin_AP_DF_ES_PA_PB_RN_SC|UF_bin_Demais|UF_bin_GO_MA_MG|UF_bin_MT_PR|UF_bin_RJ|MD_comb_bin_Demais|MD_comb_bin_Gasolina|md_tipo_renov_ant_bin_1_SeguroNovo|md_tipo_renov_ant_bin_2_RenovPropria|md_tipo_renov_ant_bin_3_RenovCongenere|fx_ir_12m_bin_01_00_20|fx_ir_12m_bin_02_20_40|fx_ir_12m_bin_03_40_60|fx_ir_12m_bin_04_60_80|fx_ir_12m_bin_05_80_100|MD_tipo_renov_bin_2_RenovPropria_sem_sin|MD_tipo_renov_bin_3_RenovPropria_com_sin|idade_ult_RNS_bin_01_05_anos|idade_ult_RNS_bin_06_inf|idade_ult_RNS_bin_Sem_Sinistro|per_com_pct|premio_prob|premio_anterior_prob|Act_cost_prob|comissao_valor|comissao_valor_prob|precos|margem_esperada_otimizada|precos_otimizados|retencao_otimizada|margem_esperada_base_case|elasticidade|elasticidade_2|elasticidade_bin|batente_otim|batente_otim_prem_ant
466|1641.7819294|2.0479247908573828|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2018|2019|2.3|0.5|0.5|Corretor|68728|053009393213100001|10|B|33146|0|670.36122|1.0|0.0|1295.384|03 - Hatchback|MAPFRE|CHEVROLET|Demais|1 a 5|Elegivel_MP|Manter|Recusa x1.8|Recusa x2|Elegivel|03 - 40-<=060|02 - <=00036|3113.370538|2935.978602732531|Chevrolet Onix 1.4/Sedan|42|02 anos|1.0479247908573828|0.8|68728.0|68728.0|5000.0|100000.0|100000.0|2914.614|2636.085343930291|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|042|0006|NAO|Valor de Mercado|Faixa 06 - 1050-1099|12- 11 a 11.99|Faixa 04 - 80-99|0|Feminino|0|0|53900-FRANCA|7|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2935.978602732531|0|23.0|1619.23|4247.88|49.3|813.4|2914.614|3316.0612591|3724.229|809.615|2914.614|2914.614|2914.614|130.18|231|467|0|0.0|0.8|2 - Renov MAPFRE sem sinistro|69.481061991|824.123402728|18.090142|33.196298608|298.468996|362.18340927|8.9897810012|556.31512751|216.82738089|50.980894328|47.7682492|1|Sem Sinistro|02 anos|Sem Sinistro|02 anos|0|6|1|6|6|0|RNS>0|2914.614|0.0424079560004656|2|2914.614|SP|0.6406965650669421|1.0|3060.3447|2768.8833|Anual|2914.614|Demais|Feminino|0|03_40_60|Demais|Demais|p_10_35|01_05_anos|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|1|0|0|0.23|710.1900132812547|394.5500073784748|400.04512784386196|670.36122|163.34370305468858|3584.97522|473.4885884920812|2914.614|0.24366520344761078|310.1448854373927|-1.0|-1.0|(-1.5, -1.0]|1.0|1.8
467|2693.4110793|1.2673433621256525|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2022|2023|2.3|0.5|0.5|Corretor|143468|053009393633100001|8|B|59498|0|702.5068021049999|1.0|0.0|987.9486806999998|29 - SUV|MAPFRE|TOYOTA|Demais|+6|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|01 - < 00012|4683.378680729429|3069.1194156587017|Toyota Corolla|46|10 ou +|0.2673433621256524|0.2673433621256524|143468.0|143468.0|20000.0|400000.0|250000.0|4215.04081263|2256.580083086508|005|5|22 - Pickup Pesada Pessoa Nacional|Flex|29 - SUV|Casado|100|12 - Reduzida|046|0002|NAO|Valor de Mercado|Faixa 13 - 1400-1449|08- 7 a 07.99|Faixa 08 - 160-179|0|Feminino|0|0|74100-SUL/SUDOESTE DE MINAS-GUAXUPE|2|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|3069.1194156587007|0|15.0|3695.43|7387.86|191.08|2088.72|4683.3786807|4683.3786807|8499.489|1847.715|4683.3786807|4683.3786807|4683.3786807|240.02|231|468|0|0.0|0.2673433621256524|2 - Renov MAPFRE sem sinistro|65.026674676|1358.559142558|70.1148952|48.68312305|766.4349168|361.20309464|19.123658212|1001.3402842|319.09228255|38.126575808|88.0729388|0|Sem Sinistro|10 ou +|Sem Sinistro|10 ou +|0|1|1|1|1|0|RNS=0|4683.3786807|0.0326440647440544|2|5151.71654877|MG|0.6247996464916431|1.2222222222222223|4917.547614735|4449.209746664999|Anual|4683.3786807|Demais|Feminino|0|04_60_80|Demais|Demais|p_10_35|06_inf|GO_MA_MG|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|1|0|0.15|1343.962832662422|976.8267253612238|711.9593456361664|762.6512115855207|201.5944248993633|5184.500199534899|1026.1018629239732|5084.341410570139|0.26433371092436436|646.5448549010815|-2.5040716030921484|-2.1774558902599503|(-3.5, -2.5]|1.09|1.38
468|747.36121544|1.0138706196416305|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2004|2004|2.3|0.5|0.5|Sicoob|13863|053500035953100001|5|A|110269|0|119.55866508|1.0|0.0|16.356650799999898|10 - Sedan|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|04 - <=00144|1195.58665082492|2137.6270862655397|CORSA|23|Sem Sinistro|0.0138706196416305|0.0138706196416305|13863.0|13863.0|5000.0|50000.0|50000.0|1076.02798572|2561.1416941316597|005|5|10 - Passeio Nacional|Alcool|10 - Sedan|Casado|100|12 - Reduzida|023|0020|NAO|Valor de Mercado|Faixa 03 - 900-949|14- 13 a 13.99|Faixa 03 - 60-79|0|Feminino|0|0|53900-FRANCA|5|PF|2 - Renov MAPFRE sem sinistro|NAO|Particular|2137.62708626554|0|10.0|1179.23|1347.65|0.0|106.47|1195.5866508|1195.5866508|2712.229|589.615|1195.5866508|1195.5866508|1195.5866508|106.47|215|469|0|0.0|0.0138706196416304|2 - Renov MAPFRE sem sinistro|143.03086173|206.74631245|0.0|29.984003381|39.0681018|298.90324171|8.9897810012|46.654478116|144.60648166|15.485352674|39.0681018|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1195.5866508|0.0862429958017745|2|1315.14531588|SP|0.6383020535468188|1.222222222222222|1255.36598334|1135.80731826|Anual|1195.5866508|Demais|Feminino|0|04_60_80|Demais|Demais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|1|0.1|1081.4575693067545|989.4908869163596|627.1101582495477|128.8831687402294|108.14575693067546|1617.6287385324|721.7889790876395|1288.831687402294|0.8390991468300159|390.56439556361806|-0.5024851742711887|-0.4746739404893867|(-1.0, 0.0]|1.08|1.09
469|2938.668008|1.4232136505538615|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2020|2021|2.3|0.5|0.5|Corretor|58791|054009519833100001|3|B|9613|0|470.11166341|1.0|0.0|1397.9466340999998|03 - Hatchback|MAPFRE|FIAT|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|01 - 00-<=020|01 - < 00012|4701.11663412409|2851.207247068805|Fiat Argo|51|Sem Sinistro|0.4232136505538617|0.4232136505538617|58791.0|58791.0|5000.0|80000.0|100000.0|4231.00497069|3039.0378650458324|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|051|0004|NAO|Valor de Mercado|Faixa 09 - 1200-1249|16- 15 a 15.99|Faixa 03 - 60-79|0|Masculino|0|0|56500-AMERICANA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2851.207247068805|0|10.0|3303.17|3760.62|169.92|400.7|4701.1166341|4701.1166341|7597.290999999999|1651.585|4701.1166341|4701.1166341|4701.1166341|114.83|231|470|0|0.0|0.4232136505538618|4 - Renov Congenere sem sinistro|78.872717373|2345.83322021|62.3504448|31.935293732|147.032858|244.85072313|8.9897810012|311.65308697|248.29594994|1785.8841833|42.1357202|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|4701.1166341|0.0799632024306441|2|4954.755|SP|0.641631272727562|1.1710586572986157|4936.172465805|4466.060802395|Anual|4701.1166341|Demais|Masculino|1|01_00_20|Demais|Demais|p_10_35|Sem_Sinistro|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0.1|473.30400875347016|334.86417056546|297.9121949721548|466.87694295696014|47.33040087534702|5204.1361139487|311.19393306941873|4668.769429569601|0.10137660809630142|174.83352084189886|-3.144529975207627|-3.190015563886215|(-3.5, -2.5]|0.99|1.41
470|1253.5253681|1.1177431068624104|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2020|2021|2.3|0.5|0.5|Corretor|80898|054220740713100001|10|B|92399|0|835.491511712|1.0|0.0|303.4852128000002|03 - Hatchback|MAPFRE|TOYOTA|Demais|1 a 5|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|04 - 60-<=080|04 - <=00144|2881.00521281072|1965.3373648880936|Toyota Yaris|73|05 anos|0.1177431068624104|0.1177431068624104|80898.0|80898.0|5000.0|100000.0|100000.0|2592.90469152|1651.806218996065|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|073|0004|NAO|Valor de Mercado|Faixa 07 - 1100-1149|11- 10 a 10.99|Faixa 05 - 100-119|0|Masculino|0|0|53200-PIRACICABA|3|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1965.3373648880936|0|29.0|2577.52|3614.79|42.44|308.37|2881.0052128|2881.0052128|5928.295999999999|1288.76|2881.0052128|2881.0052128|2881.0052128|265.92|231|471|0|0.0|0.1177431068624104|2 - Renov MAPFRE sem sinistro|37.5239393|677.1020635609999|15.5729336|33.196298608|113.1532878|348.94300009|8.9897810012|432.20988817|202.64026764|42.251907751|97.5766848|0|Sem Sinistro|05 anos|10 ou +|05 anos|0|2|1|3|3|0|RNS=0|2881.0052128|0.0356128113525674|2|3169.1057340800003|SP|0.6428784633672288|1.2222222222222223|3025.05547344|2736.95495216|Anual|2881.0052128|Demais|Masculino|1|04_60_80|Demais|Demais|p_10_35|01_05_anos|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|0|1|0|0|0.29|1121.0132631801796|962.3165841829651|468.0034492134633|870.7486751711373|325.09384632225203|3189.2727705696|969.7541724872041|3002.5816385211633|0.3733498029823106|664.5136454296165|-2.1643603394985425|-2.028897150203731|(-2.5, -2.0]|1.04|1.16
471|2463.9542164|2.0875867961596986|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2019|2020|2.3|0.5|0.5|Corretor|85464|054220741063100001|10|C+|94772|0|809.1864|1.0|0.0|1798.192|29 - SUV|MAPFRE|NISSAN|Demais|+6|Elegivel_MP|Manter|Recusa x1.8|Recusa x2|Elegivel|01 - 00-<=020|02 - <=00036|4385.3673232|2410.0319945704064|Nissan Kicks|70|07 anos|1.0875867961596986|0.8|85464.0|85464.0|20000.0|100000.0|200000.0|4045.932|2040.9402378344705|005|5|22 - Pickup Pesada Pessoa Nacional|Flex|29 - SUV|Casado|100|12 - Reduzida|070|0005|NAO|Valor de Mercado|Faixa 13 - 1400-1449|13- 12 a 12.99|Faixa 05 - 100-119|2|Masculino|0|0|74900-TRIANGULO MINEIRO/ALTO PARANAIBA-UBERLANDIA|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2410.031994570407|0|20.0|2247.74|4513.29|213.25|911.4|4045.932|4692.3523452|5169.801999999999|1123.87|4045.932|4045.932|4045.932|204.55|231|472|2|0.0|0.8|4 - Renov Congenere sem sinistro|185.93650542|1296.437489702|78.249955|33.196298608|334.429116|526.78729422|19.123658212|669.30154176|527.24942941|99.886518532|75.057577|0|Sem Sinistro|07 anos|Sem Sinistro|07 anos|0|5|1|5|5|0|RNS=0|4045.932|0.0473407750631844|2|4045.932|MG|0.6378161300084586|1.0|4248.2286|3843.6354|Anual|4045.932|Demais|Masculino|1|01_00_20|Demais|Demais|p_10_35|06_inf|GO_MA_MG|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|1|0|0|1|0|0.2|158.62111561959304|88.12284201088502|96.59953915215783|809.1864|31.72422312391861|4976.49636|98.50443305994165|4045.932|0.039205086892116096|62.02157646743523|-1.0|-1.0|(-1.5, -1.0]|1.0|1.8
472|334.374843|0.6408690411060659|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2004|2004|2.3|0.5|0.5|Corretor|13171|054220741133100001|10|C+|49972|0|58.42689999999999|1.0|0.0|-250.40100000000007|06 - Monovolume|MAPFRE|CITROEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|01 - 00-<=020|03 - <=00072|553.4172910999999|1404.3683599998444|Citroen C3 Antigo|54|Sem Sinistro|-0.3591309588939341|-0.3|13171.0|13171.0|5000.0|100000.0|100000.0|584.2689999999999|1387.710665258931|005|5|10 - Passeio Nacional|Gasolina|06 - Monovolume|Casado|100|11 - Normal|054|0020|NAO|Valor de Mercado|Faixa 06 - 1050-1099|10- 9 a 09.99|Faixa 05 - 100-119|0|Feminino|0|0|40400-SAO CARLOS|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1404.3683599998444|0|10.0|834.67|631.53|0.0|0.0|584.2689999999999|534.91416254|1919.741|417.335|584.2689999999999|584.2689999999999|584.2689999999999|0.0|231|473|0|0.0|-0.3000000000000001|4 - Renov Congenere sem sinistro|82.912214446|119.4946341274|0.0|33.196298608|0.0|80.547914872|8.9897810012|7.5518152812|103.40579473|8.5370241162|0.0|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|584.2689999999999|0.0443602611798648|2|642.6958999999999|SP|0.6242708107711045|1.1|613.4824499999999|555.0555499999999|Anual|584.2689999999999|Demais|Feminino|0|01_00_20|Gasolina|Demais|p_10_35|Sem_Sinistro|Demais|3_RenovCongenere|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|0|1|0|0|1|1|0|0|0|0|1|0|0|0|1|0.1|420.3897173890409|593.7734275561045|237.8699325681339|59.09437322874409|42.038971738904095|790.515957|295.0257355310238|590.9437322874409|0.7113870482419453|179.81869276579027|-1.0080054389053048|-0.9965749225082079|(-1.5, -1.0]|1.01|0.71
473|816.32860182|0.7376519124250863|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2017|2018|2.3|0.5|0.5|Corretor|42588|054220741563100001|4|B|114795|0|130.59168162|1.0|0.0|-464.4531837999998|03 - Hatchback|MAPFRE|FORD|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|05 - 80-<=100|01 - < 00012|1305.91681621338|2108.5068361861736|Ford Ka Hatch 1.0|40|Sem Sinistro|-0.2623480875749137|-0.2623480875749137|42588.0|42588.0|5000.0|100000.0|100000.0|1239.2589999999998|2473.250586047189|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Solteiro|100|12 - Reduzida|040|0007|NAO|Valor de Mercado|Faixa 06 - 1050-1099|16- 15 a 15.99|Faixa 03 - 60-79|0|Feminino|0|0|53100-LIMEIRA|2|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|2108.5068361861727|0|10.0|1770.37|1600.69|26.73|121.6|1305.9168162|1305.9168162|4071.851|885.185|1305.9168162|1305.9168162|1305.9168162|94.87|231|474|0|0.0|-0.2623480875749136|2 - Renov MAPFRE sem sinistro|81.982317276|450.4954473|9.8083062|33.196298608|44.619904|174.50135666|8.9897810012|206.07677479|124.68909312|119.72957939|34.8115978|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1305.9168162|0.0306639620597351|2|1436.5084978200002|SP|0.6393731042683353|1.1591672909537074|1371.2126570100002|1240.62097539|Anual|1305.9168162|Demais|Feminino|0|05_80_100|Demais|Demais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|1|0.1|1218.8335111421845|1677.8613320649308|773.6722805133435|128.60337394301936|121.88335111421846|1766.9054523186003|878.7348310961441|1286.0337394301937|0.9477461389793834|462.64725959397725|-0.19105201224077042|-0.1928001521142453|(-1.0, 0.0]|0.98|0.73
474|751.27115659|0.851001154578223|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2011|2012|2.3|0.5|0.5|Corretor|24545|054220741633100001|3|C+|107522|0|286.14403222000004|1.0|0.0|-250.4998389|10 - Sedan|MAPFRE|CHEVROLET|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|01 - < 00012|1430.72016109639|1623.1382076706614|CLASSIC|57|Sem Sinistro|-0.148998845421777|-0.148998845421777|24545.0|24545.0|5000.0|100000.0|100000.0|1287.64814499|1752.1220809252727|005|5|10 - Passeio Nacional|Flex|10 - Sedan|Casado|100|12 - Reduzida|057|0013|NAO|Valor de Mercado|Faixa 03 - 900-949|12- 11 a 11.99|Faixa 03 - 60-79|0|Masculino|0|0|40400-SAO CARLOS|3|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1623.1382076706614|0|20.0|1681.22|1679.72|32.35|286.36|1430.7201611|1430.7201611|3866.806|840.61|1430.7201611|1430.7201611|1430.7201611|114.8|231|475|0|0.0|-0.148998845421777|2 - Renov MAPFRE sem sinistro|136.40874409|322.566648728|11.870509|33.196298608|105.0769384|124.28585657|8.9897810012|96.004074122|171.95507841|54.607496196|42.124712|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1430.7201611|0.0582896785944184|2|1573.79217721|SP|0.6403410310277621|1.2222222222222223|1502.2561691550002|1359.184153045|Anual|1430.7201611|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0.2|1005.8322123375394|1074.7481402614574|480.26271301624803|314.68307200135973|201.1664424675079|1935.7643779683|756.9771678652788|1573.4153600067987|0.6392668064033602|484.0124478169597|-1.1384961917690286|-1.0287834384985286|(-1.5, -1.0]|1.1|0.94
475|746.51194258|1.3176816228442807|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2012|2013|2.3|0.5|0.5|Corretor|30419|054220741833100001|6|B|81902|0|119.42280316|1.0|0.0|287.91803159999995|03 - Hatchback|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|03 - 40-<=060|02 - <=00036|1194.22803162684|1381.365197721775|VW Gol 1.0 Novo|54|Sem Sinistro|0.3176816228442807|0.3176816228442807|30419.0|30419.0|5000.0|50000.0|50000.0|1074.8052284399998|1274.0963635774124|005|5|10 - Passeio Nacional|Flex|03 - Hatchback|Casado|100|12 - Reduzida|055|0012|NAO|Valor de Mercado|Faixa 03 - 900-949|14- 13 a 13.99|Faixa 03 - 60-79|0|Masculino|0|0|42000-TATUI|6|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|1381.365197721775|0|10.0|906.31|1326.6|0.0|108.26|1194.2280316|1194.2280316|2084.513|453.155|1194.2280316|1194.2280316|1194.2280316|96.43|231|476|0|0.0|0.3176816228442806|2 - Renov MAPFRE sem sinistro|126.54517368|396.35018153400006|0.0|29.984003381|39.7249244|124.30241848|8.9897810012|116.34884632|210.71035382|69.290981394|35.3840242|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|1194.2280316|0.0392592797790854|2|1313.65083476|SP|0.6134417551738484|1.2222222222222223|1253.93943318|1134.51663002|Anual|1194.2280316|Demais|Masculino|1|03_40_60|Demais|Demais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|1|0.1|713.8241467965155|532.6738175619643|438.75425219812917|121.45255523243225|71.38241467965155|1615.7905267547999|451.2179261804719|1214.5255523243225|0.5877390932042725|269.59471010703254|-1.4377991675880297|-1.4086170632315336|(-1.5, -1.0]|1.02|1.34
476|1297.2149856|0.4430425406645759|Otimização Mkp|Segmentacao|Otimização Mkp|Segmentacao|2013|2014|2.3|0.5|0.5|Corretor|69105|054220742623100001|1|B|113011|0|447.73183|1.0|0.0|-1476.0390000000002|29 - SUV|MAPFRE|VOLKSWAGEN|Demais|Sem Sinistro|Elegivel_MP|Manter|Abaixo x1.8|Abaixo x1.8|Elegivel|02 - 20-<=040|01 - < 00012|2691.7274315|3648.5850077151454|VW Tiguan/Fastback|37|Sem Sinistro|-0.5569574593354241|-0.3|69105.0|69105.0|5000.0|100000.0|100000.0|3444.091|2504.034467502849|005|5|23 - Pickup Pesada Pessoa Importado|Gasolina|29 - SUV|Solteiro|100|12 - Reduzida|038|0011|NAO|Valor de Mercado|Faixa 24 - 1950-2000|11- 10 a 10.99|Faixa 09 - 180-200|0|Feminino|0|0|41500-LEME|1|PF|2 - Renov MAPFRE sem sinistro|ERRO|Particular|3648.585007715146|0|13.0|4920.13|3518.61|0.0|121.74|3444.091|2179.8268956|11316.299|2460.065|3444.091|3444.091|3444.091|0.0|231|477|0|0.0|-0.3|2 - Renov MAPFRE sem sinistro|137.11313839|826.8782072|0.0|33.196298608|44.6712756|210.54276708|8.9897810012|196.83043043|278.77311465|351.27466212|0.0|0|Sem Sinistro|Sem Sinistro|Sem Sinistro|Sem Sinistro|0|0|0|0|0|0|RNS=0|3444.091|0.0498385210910932|2|3788.5001|SP|0.6262737825563582|1.1|3616.29555|3271.88645|Anual|3444.091|Demais|Feminino|0|02_20_40|Gasolina|Demais|p_10_35|Sem_Sinistro|Demais|2_RenovPropria|2_RenovPropria_sem_sin|Demais|Demais|f_80_101|0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|0|1|0|1|0|0|1|0|0|0|1|0|0|0|1|0.13|1790.8912039296522|2364.930094316923|623.5247357781876|484.36284981421795|232.8158565108548|4236.23193|1616.3086652484296|3725.868075493984|0.48066414796294465|1180.6717589364343|-1.710614362719787|-1.5398677126234248|(-2.0, -1.5]|1.08|0.76
